Acc	Name	Desc	Status
PF03484.18	B5	tRNA synthetase B5 domain	auto_discard
PF01603.23	B56	Protein phosphatase 2A regulatory B subunit (B56 family)	not_in_edm
PF07162.14	B9-C2	Ciliary basal body-associated, B9 protein	not_in_edm
PF07886.14	BA14K	BA14K-like protein	not_in_edm
PF06989.15	BAALC_N	BAALC N-terminus	not_in_edm
PF08840.14	BAAT_C	BAAT / Acyl-CoA thioester hydrolase C terminal	included
PF07234.14	Babuvirus_MP	Movement and RNA silencing protein	not_in_edm
PF02673.21	BacA	Bacitracin resistance protein BacA	included
PF18138.4	bacHORMA_1	Bacterial HORMA domain family 1	
PF18173.4	bacHORMA_2	Bacterial HORMA domain 2	
PF05791.14	Bacillus_HBL	Bacillus haemolytic enterotoxin (HBL)	not_in_edm
PF05968.14	Bacillus_PapR	Bacillus PapR protein	not_in_edm
PF07707.18	BACK	BTB And C-terminal Kelch	not_in_edm
PF13004.10	BACON	Putative binding domain, N-terminal	not_in_bgc
PF19190.3	BACON_2	Viral BACON domain	
PF10432.12	bact-PGI_C	Bacterial phospho-glucose isomerase C-terminal SIS domain	included
PF12173.11	BacteriocIIc_cy	Bacteriocin class IIc cyclic gassericin A-like	not_in_edm
PF01721.21	Bacteriocin_II	Class II bacteriocin	not_in_edm
PF10439.12	Bacteriocin_IIc	Bacteriocin class II with double-glycine leader peptide	not_in_edm
PF09221.13	Bacteriocin_IId	Bacteriocin class IId cyclical uberolysin-like	not_in_edm
PF11758.11	Bacteriocin_IIi	Aureocin-like type II bacteriocin	not_in_edm
PF14406.9	Bacteroid_pep	Ribosomally synthesized peptide in Bacteroidetes	not_in_edm
PF04519.16	Bactofilin	Polymer-forming cytoskeletal	not_in_edm
PF20603.1	Bact_hydrolase	Bacterial hydrolase	
PF18483.4	Bact_lectin	Bacterial lectin	
PF08379.13	Bact_transglu_N	Bacterial transglutaminase-like N-terminal region	not_in_edm
PF06143.14	Baculo_11_kDa	Baculovirus 11 kDa family	not_in_edm
PF04798.15	Baculo_19	Baculovirus 19 kDa protein conserved region	not_in_edm
PF06096.14	Baculo_8kDa	Baculoviridae 8.2 KDa protein	not_in_edm
PF06497.14	Baculo_Ac102	Baculovirus Ac102	not_in_edm
PF04786.15	Baculo_DNA_bind	ssDNA binding protein	not_in_edm
PF05274.14	Baculo_E25	Occlusion-derived virus envelope protein E25	not_in_edm
PF04639.15	Baculo_E56	Baculoviral E56 protein, specific to ODV envelope	not_in_edm
PF04850.15	Baculo_E66	Baculovirus E66 occlusion-derived virus envelope protein	not_in_edm
PF12259.11	Baculo_F	Baculovirus F protein	not_in_edm
PF03258.17	Baculo_FP	Baculovirus FP protein	not_in_edm
PF04700.15	Baculo_gp41	Structural glycoprotein p40/gp41 conserved region	not_in_edm
PF03273.16	Baculo_gp64	Baculovirus gp64 envelope glycoprotein family	not_in_edm
PF04735.15	Baculo_helicase	Baculovirus DNA helicase	not_in_edm
PF05290.14	Baculo_IE-1	Baculovirus immediate-early protein (IE-0)	not_in_edm
PF07206.14	Baculo_LEF-10	Baculovirus late expression factor 10 (LEF-10)	not_in_edm
PF06385.15	Baculo_LEF-11	Baculovirus LEF-11 protein	not_in_edm
PF03041.17	Baculo_LEF-2	lef-2	not_in_edm
PF05847.14	Baculo_LEF-3	Nucleopolyhedrovirus late expression factor 3 (LEF-3)	not_in_edm
PF04838.15	Baculo_LEF5	Baculoviridae late expression factor 5	not_in_edm
PF11792.11	Baculo_LEF5_C	Baculoviridae late expression factor 5 C-terminal domain	not_in_edm
PF06061.14	Baculo_ME53	Baculoviridae ME53	not_in_edm
PF05314.14	Baculo_ODV-E27	Baculovirus occlusion-derived virus envelope protein EC27	not_in_edm
PF05073.15	Baculo_p24	Baculovirus P24 capsid protein	not_in_edm
PF04766.15	Baculo_p26	Nucleopolyhedrovirus p26 protein	not_in_edm
PF05214.15	Baculo_p33	Baculovirus P33	not_in_edm
PF05112.15	Baculo_p47	Baculovirus P47 protein	not_in_edm
PF04878.16	Baculo_p48	Baculovirus P48 protein	not_in_edm
PF04583.15	Baculo_p74	Baculoviridae p74 conserved region	not_in_edm
PF08404.13	Baculo_p74_N	Baculoviridae P74 N-terminal	not_in_edm
PF04513.15	Baculo_PEP_C	Baculovirus polyhedron envelope protein, PEP, C terminus	not_in_edm
PF04512.15	Baculo_PEP_N	Baculovirus polyhedron envelope protein, PEP, N terminus	not_in_edm
PF05311.14	Baculo_PP31	Baculovirus 33KDa late protein (PP31)	not_in_edm
PF05883.14	Baculo_RING	Baculovirus U-box/Ring-like domain	not_in_edm
PF05789.14	Baculo_VP1054	Baculovirus VP1054 protein	not_in_edm
PF04501.15	Baculo_VP39	Baculovirus major capsid protein VP39	not_in_edm
PF08475.13	Baculo_VP91_N	Viral capsid protein 91 N-terminal	not_in_edm
PF04913.15	Baculo_Y142	Baculovirus Y142 protein	not_in_edm
PF18612.4	Bac_A_amyl_C	Bacterial Alpha amylase C-terminal domain	
PF02043.20	Bac_chlorC	Bacteriochlorophyll C binding protein	not_in_edm
PF00308.21	Bac_DnaA	Bacterial dnaA protein	not_in_edm
PF08299.14	Bac_DnaA_C	Bacterial dnaA protein helix-turn-helix	not_in_edm
PF00216.24	Bac_DNA_binding	Bacterial DNA-binding protein	not_in_edm
PF01311.23	Bac_export_1	Bacterial export proteins, family 1	not_in_edm
PF01312.22	Bac_export_2	FlhB HrpN YscU SpaS Family	not_in_edm
PF01313.22	Bac_export_3	Bacterial export proteins, family 3	not_in_edm
PF05088.15	Bac_GDH	Bacterial NAD-glutamate dehydrogenase	included
PF18034.4	Bac_GH3_C	Bacterial Glycosyl hydrolase family 3 C-terminal domain	
PF01152.24	Bac_globin	Bacterial-like globin	not_in_edm
PF00296.23	Bac_luciferase	Luciferase-like monooxygenase	included
PF18008.4	Bac_RepA_C	Replication initiator protein A C-terminal domain	
PF05592.14	Bac_rhamnosid	Bacterial alpha-L-rhamnosidase concanavalin-like domain	included
PF17389.5	Bac_rhamnosid6H	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	not_in_edm
PF17390.5	Bac_rhamnosid_C	Bacterial alpha-L-rhamnosidase C-terminal domain	not_in_edm
PF08531.13	Bac_rhamnosid_N	Alpha-L-rhamnosidase N-terminal domain	included
PF01036.21	Bac_rhodopsin	Bacteriorhodopsin-like protein	not_in_edm
PF09501.13	Bac_small_YrzI	Probable sporulation protein (Bac_small_yrzI)	not_in_edm
PF01338.21	Bac_thur_toxin	Bacillus thuringiensis toxin	not_in_edm
PF02397.19	Bac_transf	Bacterial sugar transferase	included
PF18854.4	baeRF_family10	Bacterial archaeo-eukaryotic release factor family 10	
PF18855.4	baeRF_family11	Bacterial archaeo-eukaryotic release factor family 11	
PF18856.4	baeRF_family12	Bacterial archaeo-eukaryotic release factor family 12	
PF18844.4	baeRF_family2	Bacterial archaeo-eukaryotic release factor family 2	
PF18845.4	baeRF_family3	Bacterial archaeo-eukaryotic release factor family 3	
PF18846.4	baeRF_family5	Bacterial archaeo-eukaryotic release factor family 5	
PF18848.4	baeRF_family6	Bacterial archaeo-eukaryotic release factor family 6	
PF18849.4	baeRF_family7	Bacterial archaeo-eukaryotic release factor family 7	
PF18851.4	baeRF_family8	Bacterial archaeo-eukaryotic release factor family 8	
PF02961.17	BAF	Barrier to autointegration factor	not_in_edm
PF04684.16	BAF1_ABF1	BAF1 / ABF1 chromatin reorganising factor	not_in_edm
PF12031.11	BAF250_C	SWI/SNF-like complex subunit BAF250/Osa	not_in_edm
PF09256.13	BaffR-Tall_bind	BAFF-R, TALL-1 binding	not_in_edm
PF02179.19	BAG	BAG domain	not_in_edm
PF12057.11	BAG6	BCL2-associated athanogene 6	not_in_edm
PF08180.14	BAGE	B melanoma antigen family	not_in_edm
PF01426.21	BAH	BAH domain	included
PF06861.14	BALF1	BALF1 protein	not_in_edm
PF06211.15	BAMBI	BMP and activin membrane-bound inhibitor (BAMBI) N-terminal domain	not_in_edm
PF19337.2	BAMBI_C	BMP and activin membrane-bound inhibitor homolog C-terminus	
PF02923.18	BamHI	Restriction endonuclease BamHI	not_in_bgc
PF07565.16	Band_3_cyto	Band 3 cytoplasmic domain	not_in_edm
PF01145.28	Band_7	SPFH domain / Band 7 family	not_in_edm
PF13421.9	Band_7_1	SPFH domain-Band 7 family	not_in_edm
PF16200.8	Band_7_C	C-terminal region of band_7	not_in_edm
PF06639.14	BAP	Basal layer antifungal peptide (BAP)	not_in_edm
PF05529.15	Bap31	Bap31/Bap29 transmembrane region	not_in_edm
PF18035.4	Bap31_Bap29_C	Bap31/Bap29 cytoplasmic coiled-coil domain	
PF03114.21	BAR	BAR domain	not_in_edm
PF01337.21	Barstar	Barstar (barnase inhibitor)	not_in_edm
PF15462.9	Barttin	Bartter syndrome, infantile, with sensorineural deafness (Barttin)	not_in_edm
PF00967.20	Barwin	Barwin family	not_in_edm
PF10455.12	BAR_2	Bin/amphiphysin/Rvs domain for vesicular trafficking	not_in_edm
PF16746.8	BAR_3	BAR domain of APPL family	not_in_edm
PF10456.12	BAR_3_WASP_bdg	WASP-binding domain of Sorting nexin protein	not_in_edm
PF20400.1	BAR_4	BAR-like domain	
PF16774.8	Baseplate	Baseplate protein	not_in_edm
PF04865.17	Baseplate_J	Baseplate J-like protein	not_in_edm
PF01586.19	Basic	Myogenic Basic domain	not_in_edm
PF05466.15	BASP1	Brain acid soluble protein 1 (BASP1 protein)	not_in_edm
PF15915.8	BAT	GAF and HTH_10 associated domain	not_in_edm
PF07001.14	BAT2_N	BAT2 N-terminus	not_in_edm
PF07584.14	BatA	Aerotolerance regulator N-terminal	not_in_edm
PF13584.9	BatD	BatD DUF11 like domain	not_in_edm
PF06968.16	BATS	Biotin and Thiamin Synthesis associated domain	included
PF01027.23	Bax1-I	Inhibitor of apoptosis-promoting Bax1	not_in_edm
PF12811.10	BaxI_1	Bax inhibitor 1 like	not_in_edm
PF08031.15	BBE	Berberine and berberine like	included
PF14777.9	BBIP10	Cilia BBSome complex subunit 10	not_in_edm
PF07289.14	BBL5	Bardet-Biedl syndrome 5 protein	not_in_edm
PF04522.15	BBMV_Gp1_N	Broad bean mottle virus, Gp1, N-terminal	not_in_edm
PF15272.9	BBP1_C	Spindle pole body component BBP1, C-terminal	not_in_edm
PF15271.9	BBP1_N	Spindle pole body component BBP1, Mps2-binding protein	not_in_edm
PF07642.14	BBP2	Putative beta-barrel porin-2, OmpL-like. bbp2	not_in_edm
PF10082.12	BBP2_2	Putative beta-barrel porin 2	not_in_edm
PF07585.14	BBP7	Putative beta barrel porin-7 (BBP7)	not_in_edm
PF14779.9	BBS1	Ciliary BBSome complex subunit 1	not_in_edm
PF14782.9	BBS2_C	Ciliary BBSome complex subunit 2, C-terminal	not_in_edm
PF14783.9	BBS2_Mid	Ciliary BBSome complex subunit 2, middle region	not_in_edm
PF14781.9	BBS2_N	Ciliary BBSome complex subunit 2, N-terminal	not_in_edm
PF18063.4	BB_PF	Beta barrel Pore-forming domain	
PF06726.15	BC10	Bladder cancer-related protein BC10	not_in_edm
PF05700.14	BCAS2	Breast carcinoma amplified sequence 2 (BCAS2)	not_in_edm
PF12490.11	BCAS3	Breast carcinoma amplified sequence 3	not_in_edm
PF12399.11	BCA_ABC_TP_C	Branched-chain amino acid ATP-binding cassette transporter	not_in_edm
PF13862.9	BCCIP	BCCIP	not_in_edm
PF02028.20	BCCT	BCCT, betaine/carnitine/choline family transporter	not_in_edm
PF15461.9	BCD	Beta-carotene 15,15'-dioxygenase	included
PF10436.12	BCDHK_Adom3	Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase	included
PF07284.14	BCHF	2-vinyl bacteriochlorophyllide hydratase (BCHF)	not_in_edm
PF02327.20	BChl_A	Bacteriochlorophyll A protein	not_in_edm
PF00452.22	Bcl-2	Apoptosis regulator proteins, Bcl-2 family	not_in_edm
PF12201.11	bcl-2I13	Bcl2-interacting killer, BH3-domain containing	not_in_edm
PF15286.9	Bcl-2_3	Apoptosis regulator M11, B cell 2 leukaemia/lymphoma like	not_in_edm
PF10514.12	Bcl-2_BAD	Pro-apoptotic Bcl-2 protein, BAD	not_in_edm
PF11502.11	BCL9	B-cell lymphoma 9 protein	not_in_edm
PF18573.4	BclA_C	BclA C-terminal domain	
PF12304.11	BCLP	Beta-casein like protein	not_in_edm
PF15318.9	Bclt	Putative Bcl-2 like protein of testis	not_in_edm
PF08945.13	Bclx_interact	Bcl-x interacting, BH3 domain	not_in_edm
PF04714.16	BCL_N	BCL7, N-terminal conserver region	not_in_edm
PF09257.13	BCMA-Tall_bind	BCMA, TALL-1 binding	not_in_edm
PF07572.15	BCNT	Bucentaur or craniofacial development	not_in_edm
PF15808.8	BCOR	BCL-6 co-repressor, non-ankyrin-repeat region	not_in_edm
PF09399.13	bCoV_lipid_BD	Betacoronavirus lipid binding protein	not_in_edm
PF16251.8	bCoV_NAB	Betacoronavirus nucleic acid-binding (NAB)	not_in_edm
PF12133.11	bCoV_NS6	Betacoronavirus NS6 protein	not_in_edm
PF08779.13	bCoV_NS7A	Betacoronavirus NS7A protein	not_in_edm
PF11395.11	bCoV_NS7B	Betacoronavirus NS7B protein	not_in_edm
PF12093.11	bCoV_NS8	Betacoronavirus NS8 protein	not_in_edm
PF11501.11	bCoV_NSP1	Betacoronavirus replicase NSP1	included
PF12379.11	bCoV_NSP3_N	Betacoronavirus replicase NSP3, N-terminal	not_in_bgc
PF17635.5	bCoV_Orf14	Betacoronavirus uncharacterised protein 14 (SARS-CoV-2 like)	not_in_edm
PF16451.8	bCoV_S1_N	Betacoronavirus-like spike glycoprotein S1, N-terminal	not_in_edm
PF09408.13	bCoV_S1_RBD	Betacoronavirus spike glycoprotein S1, receptor binding	not_in_edm
PF12124.11	bCoV_SUD_C	Betacoronavirus SUD-C domain	not_in_bgc
PF11633.11	bCoV_SUD_M	Betacoronavirus single-stranded poly(A) binding domain	not_in_bgc
PF11289.11	bCoV_viroporin	Betacoronavirus viroporin	not_in_edm
PF09036.13	Bcr-Abl_Oligo	Bcr-Abl oncoprotein oligomerisation domain	not_in_edm
PF01869.23	BcrAD_BadFG	BadF/BadG/BcrA/BcrD ATPase family	included
PF08740.14	BCS1_N	BCS1 N terminal	not_in_edm
PF03170.16	BcsB	Bacterial cellulose synthase subunit	included
PF05420.14	BCSC_C	Cellulose synthase operon protein C C-terminus (BCSC_C)	not_in_edm
PF20434.1	BD-FAE	BD-FAE	
PF14439.9	Bd3614-deam	Bd3614-like deaminase	not_in_edm
PF14442.9	Bd3614_N	Bd3614-like deaminase N-terminal	not_in_edm
PF08072.14	BDHCT	BDHCT (NUC031) domain	not_in_edm
PF16204.8	BDHCT_assoc	BDHCT-box associated domain on Bloom syndrome protein	not_in_edm
PF10684.12	BDM	Putative biofilm-dependent modulation protein	not_in_edm
PF06208.14	BDV_G	Borna disease virus G protein	not_in_edm
PF16520.8	BDV_M	ssRNA-binding matrix protein of Bornaviridae	not_in_edm
PF06515.14	BDV_P10	Borna disease virus P10 protein	not_in_edm
PF06595.14	BDV_P24	Borna disease virus P24 protein	not_in_edm
PF06407.14	BDV_P40	Borna disease virus P40 protein	not_in_edm
PF18820.4	BD_b_sandwich	Bdellovibrio Beta-sandwich	
PF02138.21	Beach	Beige/BEACH domain	not_in_edm
PF17454.5	Bee_toxin	Honey bee toxin	not_in_edm
PF10523.12	BEN	BEN domain	not_in_edm
PF03594.16	BenE	Benzoate membrane transport protein	not_in_edm
PF07255.14	Benyvirus_14KDa	Benyvirus 14KDa protein	not_in_edm
PF05744.14	Benyvirus_P25	Benyvirus P25/P26 protein	not_in_edm
PF17841.4	Bep_C_terminal	BID domain of Bartonella effector protein (Bep)	
PF05687.16	BES1_N	BES1/BZR1 plant transcription factor, N-terminal	manual_discard
PF02944.23	BESS	BESS motif	not_in_edm
PF01062.24	Bestrophin	Bestrophin, RFP-TM, chloride channel	not_in_edm
PF17035.8	BET	Bromodomain extra-terminal - transcription regulation	not_in_edm
PF03494.16	Beta-APP	Beta-amyloid peptide (beta-APP)	not_in_edm
PF10996.11	Beta-Casp	Beta-Casp domain	not_in_edm
PF00144.27	Beta-lactamase	Beta-lactamase	included
PF13354.9	Beta-lactamase2	Beta-lactamase enzyme family	not_in_edm
PF16458.8	Beta-prism_lec	Beta-prism lectin	not_in_edm
PF12125.11	Beta-TrCP_D	D domain of beta-TrCP	not_in_edm
PF10435.12	BetaGal_dom2	Beta-galactosidase, domain 2	included
PF13363.9	BetaGal_dom3	Beta-galactosidase, domain 3	included
PF13364.9	BetaGal_dom4_5	Beta-galactosidase jelly roll domain	included
PF16523.8	betaPIX_CC	betaPIX coiled coil	not_in_edm
PF01212.24	Beta_elim_lyase	Beta-eliminating lyase	included
PF13229.9	Beta_helix	Right handed beta helix region	not_in_edm
PF18835.4	Beta_helix_2	Beta helix repeat of Inulin fructotransferase	
PF18889.3	Beta_helix_3	Beta helix repeat	
PF17030.8	Beta_lactamase3	Putative beta-lactamase-like family	not_in_edm
PF09826.12	Beta_propel	Beta propeller domain	not_in_edm
PF14350.9	Beta_protein	Beta protein	not_in_edm
PF08667.13	BetR	BetR domain	not_in_edm
PF00407.22	Bet_v_1	Pathogenesis-related protein Bet v 1 family	included
PF04538.15	BEX	Brain expressed X-linked like family	not_in_edm
PF09210.14	BE_C	1,4-alpha-glucan branching enzyme, C-terminal	included
PF18243.4	BfiI_DBD	Metal-independent restriction enzyme BfiI DNA binding domain	
PF02577.17	BFN_dom	Bifunctional nuclease domain	not_in_edm
PF02929.20	Bgal_small_N	Beta galactosidase small chain	included
PF15285.9	BH3	Beclin-1 BH3 domain, Bcl-2-interacting	not_in_edm
PF02180.20	BH4	Bcl-2 homology region 4	not_in_edm
PF10403.12	BHD_1	Rad4 beta-hairpin domain 1	not_in_edm
PF10404.12	BHD_2	Rad4 beta-hairpin domain 2	not_in_edm
PF10405.12	BHD_3	Rad4 beta-hairpin domain 3	not_in_edm
PF14215.9	bHLH-MYC_N	bHLH-MYC and R2R3-MYB transcription factors N-terminal	not_in_edm
PF09730.12	BicD	Microtubule-associated protein Bicaudal-D	not_in_edm
PF06393.14	BID	BH3 interacting domain (BID)	not_in_edm
PF05688.14	BIg21	Bacterial Immunoglobulin-like 21	not_in_edm
PF20252.1	BIG2_C	BIG2 C-terminal domain	
PF02369.19	Big_1	Bacterial Ig-like domain (group 1)	not_in_edm
PF17964.4	Big_10	Bacterial Ig domain	
PF18200.4	Big_11	Bacterial Ig-like domain	
PF19078.3	Big_12	Bacterial Ig-like domain	
PF19077.3	Big_13	Bacterial Ig-like domain	
PF20251.1	Big_14	Bacterial Ig-like domain	
PF20622.1	Big_15	Bacterial Ig domain (Big_16)	
PF02368.21	Big_2	Bacterial Ig-like domain (group 2)	auto_discard
PF07523.15	Big_3	Bacterial Ig-like domain (group 3)	auto_discard
PF12245.11	Big_3_2	Bacterial Ig-like domain	not_in_edm
PF13750.9	Big_3_3	Bacterial Ig-like domain (group 3)	not_in_edm
PF13754.9	Big_3_4	Domain of unknown function	not_in_edm
PF16640.8	Big_3_5	Bacterial Ig-like domain (group 3)	not_in_edm
PF07532.14	Big_4	Bacterial Ig-like domain (group 4)	auto_discard
PF13205.9	Big_5	Bacterial Ig-like domain	not_in_edm
PF17936.4	Big_6	Bacterial Ig domain	
PF17957.4	Big_7	Bacterial Ig domain	
PF17961.4	Big_8	Bacterial Ig domain	
PF17963.4	Big_9	Bacterial Ig domain	
PF18281.4	BILBO1_N	BILBO1 N-terminal domain	
PF04775.17	Bile_Hydr_Trans	Acyl-CoA thioester hydrolase/BAAT N-terminal region	included
PF09166.13	Biliv-reduc_cat	Biliverdin reductase, catalytic	not_in_bgc
PF06773.14	Bim_N	Bim protein N-terminus	not_in_edm
PF06859.15	Bin3	Bicoid-interacting protein 3 (Bin3)	not_in_edm
PF03495.17	Binary_toxB	Clostridial binary toxin B/anthrax toxin PA Ca-binding domain	not_in_edm
PF17475.5	Binary_toxB_2	Clostridial binary toxin B/anthrax toxin PA domain 2	not_in_edm
PF17476.5	Binary_toxB_3	Clostridial binary toxin B/anthrax toxin PA domain 3	not_in_edm
PF02084.18	Bindin	Bindin	not_in_edm
PF08149.14	BING4CT	BING4CT (NUC141) domain	not_in_edm
PF00351.24	Biopterin_H	Biopterin-dependent aromatic amino acid hydroxylase	included
PF15368.9	BioT2	Spermatogenesis family BioT2	not_in_edm
PF02785.22	Biotin_carb_C	Biotin carboxylase C-terminal domain	included
PF00289.25	Biotin_carb_N	Biotin carboxylase, N-terminal domain	included
PF00364.25	Biotin_lipoyl	Biotin-requiring enzyme	included
PF13533.9	Biotin_lipoyl_2	Biotin-lipoyl like	not_in_edm
PF03744.16	BioW	6-carboxyhexanoate--CoA ligase	included
PF02632.17	BioY	BioY family	not_in_edm
PF06832.15	BiPBP_C	Penicillin-Binding Protein C-terminus Family	not_in_edm
PF00653.24	BIR	Inhibitor of Apoptosis domain	not_in_edm
PF12356.11	BIRC6	Baculoviral IAP repeat-containing protein 6	not_in_edm
PF20489.1	Birna_RdRp_C	Birnavirus RNA dependent RNA polymerase (VP1), C-terminal	
PF04197.15	Birna_RdRp_palm	Birnavirus RNA dependent RNA polymerase (VP1), palm domain	not_in_bgc
PF20488.1	Birna_VP1_thumb	Birnavirus RNA dependent RNA polymerase (VP1), thumb domain	
PF01766.20	Birna_VP2	Birnavirus VP2 protein	not_in_edm
PF01767.19	Birna_VP3	Birnavirus VP3 protein	not_in_edm
PF01768.19	Birna_VP4	Birnavirus VP4 protein	not_in_edm
PF03042.17	Birna_VP5	Birnavirus VP5 protein	not_in_edm
PF05858.15	BIV_Env	Bovine immunodeficiency virus surface protein (SU)	not_in_edm
PF05853.15	BKACE	beta-keto acid cleavage enzyme	not_in_edm
PF03493.21	BK_channel_a	Calcium-activated BK potassium channel alpha subunit	not_in_edm
PF17778.4	BLACT_WH	Beta-lactamase associated winged helix domain	
PF17752.4	BLF1	Burkholderia lethal factor 1	
PF04273.16	BLH_phosphatase	Beta-lactamase hydrolase-like protein, phosphatase-like domain	not_in_edm
PF17324.5	BLI1	BLOC-1 interactor 1	not_in_edm
PF07467.14	BLIP	Beta-lactamase inhibitor (BLIP)	not_in_edm
PF16507.8	BLM10_mid	Proteasome-substrate-size regulator, mid region	not_in_edm
PF16547.8	BLM10_N	Proteasome-substrate-size regulator, N-terminal	not_in_edm
PF16202.8	BLM_N	N-terminal region of Bloom syndrome protein	not_in_edm
PF11642.11	Blo-t-5	Mite allergen Blo t 5	not_in_edm
PF15753.8	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	not_in_edm
PF10046.12	BLOC1_2	Biogenesis of lysosome-related organelles complex-1 subunit 2	not_in_edm
PF12754.10	Blt1	Blt1 N-terminal domain	not_in_edm
PF17183.7	Blt1_C	Get5 carboxyl domain	not_in_edm
PF04940.15	BLUF	Sensors of blue-light using FAD	included
PF05289.14	BLYB	Borrelia hemolysin accessory protein	not_in_edm
PF00936.22	BMC	BMC domain	not_in_edm
PF12130.11	bMERB_dom	Bivalent Mical/EHBP Rab binding domain	not_in_edm
PF15185.9	BMF	Bcl-2-modifying factor, apoptosis	not_in_edm
PF04380.16	BMFP	Membrane fusogenic activity	not_in_edm
PF17970.4	bMG1	Bacterial Alpha-2-macroglobulin MG1 domain	
PF17973.4	bMG10	Bacterial Alpha-2-macroglobulin MG10 domain	
PF11974.11	bMG3	Bacterial alpha-2-macroglobulin MG3 domain	not_in_edm
PF17972.4	bMG5	Bacterial Alpha-2-macroglobulin MG5 domain	
PF17962.4	bMG6	Bacterial macroglobulin domain 6	
PF09132.13	BmKX	BmKX	not_in_edm
PF02608.17	Bmp	ABC transporter substrate-binding protein PnrA-like	not_in_edm
PF15282.9	BMP2K_C	BMP-2-inducible protein kinase C-terminus	not_in_edm
PF12141.11	BMT	Beta-mannosyltransferases	not_in_edm
PF11968.11	Bmt2	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2	auto_discard
