Acc	Name	Desc	Status
PF06293.13	Kdo	Lipopolysaccharide kinase (Kdo/WaaP) family	included
PF06294.10	CH_2	CH-like domain in sperm protein	not_in_edm
PF06295.11	DUF1043	Protein of unknown function (DUF1043)	not_in_edm
PF06296.11	RelE	RelE toxin of RelE / RelB toxin-antitoxin system	not_in_edm
PF06297.13	PET	PET Domain	not_in_edm
PF06298.10	PsbY	Photosystem II protein Y (PsbY)	not_in_edm
PF06299.11	DUF1045	Protein of unknown function (DUF1045)	included
PF06300.11	Tsp45I	Tsp45I type II restriction enzyme	not_in_edm
PF06301.10	Lambda_Kil	Bacteriophage lambda Kil protein	not_in_edm
PF06303.11	MatP	MatP N-terminal domain	not_in_edm
PF06304.10	DUF1048	Protein of unknown function (DUF1048)	not_in_edm
PF06305.10	LapA_dom	Lipopolysaccharide assembly protein A domain	not_in_edm
PF06306.10	CgtA	Beta-1,4-N-acetylgalactosaminyltransferase (CgtA)	not_in_edm
PF06307.11	Herpes_IR6	Herpesvirus IR6 protein	not_in_edm
PF06308.10	ErmC	23S rRNA methylase leader peptide (ErmC)	not_in_edm
PF06309.10	Torsin	Torsin	not_in_edm
PF06311.11	NumbF	NUMB domain	not_in_edm
PF06312.11	Neurexophilin	Neurexophilin	not_in_edm
PF06313.10	ACP53EA	Drosophila ACP53EA protein	not_in_edm
PF06314.10	ADC	Acetoacetate decarboxylase (ADC)	included
PF06315.10	AceK	Isocitrate dehydrogenase kinase/phosphatase (AceK)	included
PF06316.10	Ail_Lom	Enterobacterial Ail/Lom protein	not_in_edm
PF06317.10	Arena_RNA_pol	Arenavirus RNA polymerase	not_in_bgc
PF06319.11	MmcB-like	DNA repair protein MmcB-like	not_in_edm
PF06320.12	GCN5L1	GCN5-like protein 1 (GCN5L1)	not_in_edm
PF06321.10	P_gingi_FimA	Major fimbrial subunit protein (FimA)	not_in_edm
PF06322.10	Phage_NinH	Phage NinH protein	not_in_edm
PF06323.10	Phage_antiter_Q	Phage antitermination protein Q	not_in_edm
PF06324.10	Pigment_DH	Pigment-dispersing hormone (PDH)	not_in_edm
PF06325.12	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	not_in_edm
PF06326.11	Vesiculo_matrix	Vesiculovirus matrix protein	not_in_edm
PF06327.13	DUF1053	Domain of Unknown Function (DUF1053)	not_in_bgc
PF06328.10	Lep_receptor_Ig	Ig-like C2-type domain	not_in_edm
PF06330.10	TRI5	Trichodiene synthase (TRI5)	included
PF06331.11	Tfb5	Transcription factor TFIIH complex subunit Tfb5	not_in_edm
PF06333.11	Med13_C	Mediator complex subunit 13 C-terminal	not_in_edm
PF06334.10	Orthopox_A47	Orthopoxvirus A47 protein	not_in_edm
PF06335.11	DUF1054	Protein of unknown function (DUF1054)	not_in_edm
PF06336.10	Corona_5a	Coronavirus 5a protein	not_in_edm
PF06337.11	DUSP	DUSP domain	included
PF06338.10	ComK	ComK protein	not_in_edm
PF06339.11	Ectoine_synth	Ectoine synthase	included
PF06340.10	TcpF	Vibrio cholerae toxin co-regulated pilus biosynthesis protein F	not_in_edm
PF06341.10	DUF1056	Protein of unknown function (DUF1056)	not_in_edm
PF06342.11	DUF1057	Alpha/beta hydrolase of unknown function (DUF1057)	not_in_edm
PF06344.10	Parecho_VpG	Parechovirus Genome-linked protein	not_in_bgc
PF06345.10	Drf_DAD	DRF Autoregulatory Domain	not_in_edm
PF06346.11	Drf_FH1	Formin Homology Region 1	not_in_edm
PF06347.12	SH3_4	Bacterial SH3 domain	not_in_edm
PF06348.10	DUF1059	Protein of unknown function (DUF1059)	not_in_edm
PF06350.11	HSL_N	Hormone-sensitive lipase (HSL) N-terminus	not_in_bgc
PF06351.10	Allene_ox_cyc	Allene oxide cyclase	not_in_bgc
PF06353.11	DUF1062	Protein of unknown function (DUF1062)	not_in_edm
PF06355.12	Aegerolysin	Aegerolysin	not_in_edm
PF06356.10	DUF1064	Protein of unknown function (DUF1064)	not_in_edm
PF06357.10	Omega-toxin	Omega-atracotoxin	not_in_edm
PF06358.10	DUF1065	Protein of unknown function (DUF1065)	not_in_edm
PF06360.10	E_raikovi_mat	Euplotes raikovi mating pheromone	not_in_edm
PF06361.10	RTBV_P12	Rice tungro bacilliform virus P12 protein	not_in_edm
PF06362.10	DUF1067	Protein of unknown function (DUF1067)	not_in_edm
PF06363.10	Picorna_P3A	Picornaviridae P3A protein	not_in_bgc
PF06364.11	DUF1068	Protein of unknown function (DUF1068)	not_in_edm
PF06365.11	CD34_antigen	CD34/Podocalyxin family	not_in_edm
PF06366.12	FlhE	Flagellar protein FlhE	not_in_edm
PF06367.15	Drf_FH3	Diaphanous FH3 Domain	not_in_edm
PF06368.10	Met_asp_mut_E	Methylaspartate mutase E chain (MutE)	included
PF06369.11	Anemone_cytotox	Sea anemone cytotoxic protein	not_in_edm
PF06370.10	DUF1069	Protein of unknown function (DUF1069)	not_in_edm
PF06371.12	Drf_GBD	Diaphanous GTPase-binding Domain	not_in_edm
PF06372.11	Gemin6	Gemin6 protein	not_in_edm
PF06373.10	CART	Cocaine and amphetamine regulated transcript protein (CART)	not_in_edm
PF06374.10	NDUF_C2	NADH-ubiquinone oxidoreductase subunit b14.5b (NDUFC2)	not_in_edm
PF06375.10	AP3D1	AP-3 complex subunit delta-1	not_in_edm
PF06376.11	AGP	Arabinogalactan peptide	not_in_edm
PF06377.10	Adipokin_hormo	Adipokinetic hormone	not_in_edm
PF06378.10	DUF1071	Protein of unknown function (DUF1071)	not_in_edm
PF06379.11	RhaT	L-rhamnose-proton symport protein (RhaT)	not_in_edm
PF06380.10	DUF1072	Protein of unknown function (DUF1072)	not_in_edm
PF06381.10	DUF1073	Protein of unknown function (DUF1073)	not_in_edm
PF06382.10	DUF1074	Protein of unknown function (DUF1074)	not_in_edm
PF06384.10	ICAT	Beta-catenin-interacting protein ICAT	not_in_edm
PF06385.11	Baculo_LEF-11	Baculovirus LEF-11 protein	not_in_edm
PF06386.10	GvpL_GvpF	Gas vesicle synthesis protein GvpL/GvpF	not_in_edm
PF06387.10	Calcyon	D1 dopamine receptor-interacting protein (calcyon)	not_in_edm
PF06388.10	DUF1075	Protein of unknown function (DUF1075)	not_in_edm
PF06389.10	Filo_VP24	Filovirus membrane-associated protein VP24	not_in_edm
PF06390.11	NESP55	Neuroendocrine-specific golgi protein P55 (NESP55)	not_in_edm
PF06391.12	MAT1	CDK-activating kinase assembly factor MAT1	not_in_edm
PF06392.10	Asr	Acid shock protein repeat	not_in_edm
PF06393.10	BID	BH3 interacting domain (BID)	not_in_edm
PF06394.12	Pepsin-I3	Pepsin inhibitor-3-like repeated domain	not_in_edm
PF06395.10	CDC24	CDC24 Calponin	not_in_edm
PF06396.10	AGTRAP	Angiotensin II, type I receptor-associated protein (AGTRAP)	not_in_edm
PF06397.11	Desulfoferrod_N	Desulfoferrodoxin, N-terminal domain	not_in_bgc
PF06398.10	Pex24p	Integral peroxisomal membrane peroxin	not_in_edm
PF06399.12	GFRP	GTP cyclohydrolase I feedback regulatory protein (GFRP)	not_in_edm
PF06400.10	Alpha-2-MRAP_N	Alpha-2-macroglobulin RAP, N-terminal domain	not_in_edm
PF06401.10	Alpha-2-MRAP_C	Alpha-2-macroglobulin RAP, C-terminal domain	not_in_edm
PF06403.10	Lamprin	Lamprin	not_in_edm
PF06404.11	PSK	Phytosulfokine precursor protein (PSK)	not_in_edm
PF06405.10	RCC_reductase	Red chlorophyll catabolite reductase (RCC reductase)	included
PF06406.10	StbA	StbA protein	not_in_edm
PF06407.10	BDV_P40	Borna disease virus P40 protein	not_in_edm
PF06409.10	NPIP	Nuclear pore complex interacting protein (NPIP)	not_in_edm
PF06411.10	HdeA	HdeA/HdeB family	not_in_edm
PF06412.10	TraD	Conjugal transfer protein TraD	not_in_edm
PF06413.10	Neugrin	Neugrin	not_in_edm
PF06414.11	Zeta_toxin	Zeta toxin	included
PF06415.12	iPGM_N	BPG-independent PGAM N-terminus (iPGM_N)	included
PF06416.11	T3SS_NleG	Effector protein NleG	not_in_edm
PF06417.11	DUF1077	Protein of unknown function (DUF1077)	not_in_edm
PF06418.13	CTP_synth_N	CTP synthase N-terminus	included
PF06419.10	COG6	Conserved oligomeric complex COG6	not_in_edm
PF06420.11	Mgm101p	Mitochondrial genome maintenance MGM101	not_in_edm
PF06421.11	LepA_C	GTP-binding protein LepA C-terminus	not_in_edm
PF06422.11	PDR_CDR	CDR ABC transporter	not_in_edm
PF06423.11	GWT1	GWT1	not_in_edm
PF06424.11	PRP1_N	PRP1 splicing factor, N-terminal	not_in_edm
PF06426.13	SATase_N	Serine acetyltransferase, N-terminal	included
PF06427.10	UDP-g_GGTase	UDP-glucose:Glycoprotein Glucosyltransferase	not_in_edm
PF06428.10	Sec2p	GDP/GTP exchange factor Sec2p	not_in_edm
PF06429.12	Flg_bbr_C	Flagellar basal body rod FlgEFG protein C-terminal	not_in_edm
PF06430.11	L_lactis_RepB_C	Lactococcus lactis RepB C-terminus	not_in_edm
PF06431.10	Polyoma_lg_T_C	Polyomavirus large T antigen C-terminus	not_in_edm
PF06432.10	GPI2	Phosphatidylinositol N-acetylglucosaminyltransferase	included
PF06433.10	Me-amine-dh_H	Methylamine dehydrogenase heavy chain (MADH)	included
PF06434.12	Aconitase_2_N	Aconitate hydratase 2 N-terminus	included
PF06435.10	DUF1079	Repeat of unknown function (DUF1079)	not_in_edm
PF06436.10	Pneumovirus_M2	Pneumovirus matrix protein 2 (M2)	not_in_edm
PF06437.10	ISN1	IMP-specific 5'-nucleotidase	not_in_edm
PF06438.11	HasA	Heme-binding protein A (HasA)	not_in_edm
PF06439.10	DUF1080	Domain of Unknown Function (DUF1080)	not_in_edm
PF06440.10	DNA_pol3_theta	DNA polymerase III, theta subunit	not_in_edm
PF06441.11	EHN	Epoxide hydrolase N terminus	included
PF06442.10	DHFR_2	R67 dihydrofolate reductase	not_in_bgc
PF06443.10	SEF14_adhesin	SEF14-like adhesin	not_in_edm
PF06444.10	NADH_dehy_S2_C	NADH dehydrogenase subunit 2 C-terminus	not_in_bgc
PF06445.14	GyrI-like	GyrI-like small molecule binding domain	not_in_edm
PF06446.11	Hepcidin	Hepcidin	not_in_edm
PF06448.10	DUF1081	Domain of Unknown Function (DUF1081)	not_in_edm
PF06449.10	DUF1082	Mitochondrial domain of unknown function (DUF1082)	not_in_edm
PF06450.11	NhaB	Bacterial Na+/H+ antiporter B (NhaB)	not_in_edm
PF06451.10	Moricin	Moricin	not_in_edm
PF06452.10	CBM9_1	Carbohydrate family 9 binding domain-like	included
PF06453.10	LT-IIB	Type II heat-labile enterotoxin , B subunit (LT-IIB)	not_in_edm
PF06454.10	DUF1084	Protein of unknown function (DUF1084)	not_in_edm
PF06455.10	NADH5_C	NADH dehydrogenase subunit 5 C-terminus	included
PF06456.12	Arfaptin	Arfaptin-like domain	not_in_edm
PF06457.10	Ectatomin	Ectatomin	not_in_edm
PF06458.11	MucBP	MucBP domain	not_in_edm
PF06459.11	RR_TM4-6	Ryanodine Receptor TM 4-6	not_in_edm
PF06460.11	NSP13	Coronavirus NSP13	not_in_bgc
PF06461.10	DUF1086	Domain of Unknown Function (DUF1086)	not_in_edm
PF06462.11	Hyd_WA	Propeller	not_in_edm
PF06463.12	Mob_synth_C	Molybdenum Cofactor Synthesis C	included
PF06464.10	DMAP_binding	DMAP1-binding Domain	not_in_bgc
PF06465.12	DUF1087	Domain of Unknown Function (DUF1087)	not_in_edm
PF06466.10	PCAF_N	PCAF (P300/CBP-associated factor) N-terminal domain	not_in_bgc
PF06467.13	zf-FCS	MYM-type Zinc finger with FCS sequence motif	not_in_edm
PF06468.12	Spond_N	Spondin_N	not_in_edm
PF06469.10	DUF1088	Domain of Unknown Function (DUF1088)	not_in_edm
PF06470.12	SMC_hinge	SMC proteins Flexible Hinge Domain	not_in_edm
PF06471.11	NSP11	NSP11	not_in_bgc
PF06472.14	ABC_membrane_2	ABC transporter transmembrane region 2	auto_discard
PF06473.11	FGF-BP1	FGF binding protein 1 (FGF-BP1)	not_in_edm
PF06474.11	MLTD_N	MltD lipid attachment motif	not_in_edm
PF06475.10	Glycolipid_bind	Putative glycolipid-binding	not_in_edm
PF06476.11	DUF1090	Protein of unknown function (DUF1090)	not_in_edm
PF06477.12	DUF1091	Protein of unknown function (DUF1091)	not_in_edm
PF06478.12	Corona_RPol_N	Coronavirus RPol N-terminus	not_in_bgc
PF06479.11	Ribonuc_2-5A	Ribonuclease 2-5A	auto_discard
PF06480.14	FtsH_ext	FtsH Extracellular	not_in_edm
PF06481.13	COX_ARM	COX Aromatic Rich Motif	not_in_edm
PF06482.10	Endostatin	Collagenase NC10 and Endostatin	not_in_edm
PF06483.10	ChiC	Chitinase C	included
PF06484.11	Ten_N	Teneurin Intracellular Region	not_in_edm
PF06485.10	DUF1092	Protein of unknown function (DUF1092)	not_in_edm
PF06486.10	DUF1093	Protein of unknown function (DUF1093)	not_in_edm
PF06487.11	SAP18	Sin3 associated polypeptide p18 (SAP18)	not_in_edm
PF06488.10	L_lac_phage_MSP	Phage tail tube protein	not_in_edm
PF06489.10	Orthopox_A49R	Orthopoxvirus A49R protein	not_in_edm
PF06490.10	FleQ	Flagellar regulatory protein FleQ	not_in_edm
PF06491.10	Disulph_isomer	Disulphide isomerase	not_in_edm
PF06493.10	DUF1096	Protein of unknown function (DUF1096)	not_in_edm
PF06495.10	Transformer	Fruit fly transformer protein	not_in_edm
PF06496.10	DUF1097	Protein of unknown function (DUF1097)	not_in_edm
PF06497.10	DUF1098	Protein of unknown function (DUF1098)	not_in_edm
PF06500.10	DUF1100	Alpha/beta hydrolase of unknown function (DUF1100)	included
PF06501.10	Herpes_U55	Human herpesvirus U55 protein	not_in_edm
PF06502.10	Equine_IAV_S2	Equine infectious anaemia virus S2 protein	not_in_edm
PF06503.10	DUF1101	Protein of unknown function (DUF1101)	not_in_edm
PF06504.10	RepC	Replication protein C (RepC)	not_in_edm
PF06505.10	XylR_N	Activator of aromatic catabolism	not_in_edm
PF06506.10	PrpR_N	Propionate catabolism activator	not_in_edm
PF06507.12	Auxin_resp	Auxin response factor	not_in_edm
PF06508.12	QueC	Queuosine biosynthesis protein QueC	included
PF06510.10	DUF1102	Protein of unknown function (DUF1102)	not_in_edm
PF06511.10	IpaD	Invasion plasmid antigen IpaD	not_in_edm
PF06512.12	Na_trans_assoc	Sodium ion transport-associated	not_in_edm
PF06513.10	DUF1103	Repeat of unknown function (DUF1103)	not_in_edm
PF06514.10	PsbU	Photosystem II 12 kDa extrinsic protein (PsbU)	not_in_edm
PF06515.10	BDV_P10	Borna disease virus P10 protein	not_in_edm
PF06516.10	NUP	Purine nucleoside permease (NUP)	not_in_edm
PF06517.10	Orthopox_A43R	Orthopoxvirus A43R protein	not_in_edm
PF06518.10	DUF1104	Protein of unknown function (DUF1104)	not_in_edm
PF06519.10	TolA	TolA C-terminal	not_in_edm
PF06521.10	PAR1	PAR1 protein	not_in_edm
PF06522.10	B12D	NADH-ubiquinone reductase complex 1 MLRQ subunit	not_in_edm
PF06523.10	DUF1106	Protein of unknown function (DUF1106)	not_in_edm
PF06524.11	NOA36	NOA36 protein	not_in_edm
PF06525.10	SoxE	Sulfocyanin (SoxE) domain	not_in_edm
PF06526.11	DUF1107	Protein of unknown function (DUF1107)	not_in_edm
PF06527.10	TniQ	TniQ	not_in_edm
PF06528.11	Phage_P2_GpE	Phage P2 GpE	not_in_edm
PF06529.10	Vert_IL3-reg_TF	Vertebrate interleukin-3 regulated transcription factor	not_in_edm
PF06530.11	Phage_antitermQ	Phage antitermination protein Q	not_in_edm
PF06531.10	DUF1108	Protein of unknown function (DUF1108)	not_in_edm
PF06532.10	DUF1109	Protein of unknown function (DUF1109)	not_in_edm
PF06533.11	DUF1110	Protein of unknown function (DUF1110)	not_in_edm
PF06534.12	RGM_C	Repulsive guidance molecule (RGM) C-terminus	not_in_edm
PF06535.11	RGM_N	Repulsive guidance molecule (RGM) N-terminus	not_in_edm
PF06536.10	Av_adeno_fibre	Avian adenovirus fibre, N-terminal	not_in_edm
PF06537.10	DHOR	Di-haem oxidoreductase, putative peroxidase	not_in_edm
PF06540.10	GMAP	Galanin message associated peptide (GMAP)	not_in_edm
PF06541.10	ABC_trans_CmpB	Putative ABC-transporter type IV	not_in_edm
PF06542.10	PHA-1	Regulator protein PHA-1	not_in_edm
PF06543.11	Lac_bphage_repr	Lactococcus bacteriophage repressor	not_in_edm
PF06544.11	DUF1115	Protein of unknown function (DUF1115)	not_in_edm
PF06545.10	DUF1116	Protein of unknown function (DUF1116)	not_in_edm
PF06546.10	Vert_HS_TF	Vertebrate heat shock transcription factor	not_in_edm
PF06547.11	DUF1117	Protein of unknown function (DUF1117)	not_in_edm
PF06549.11	DUF1118	Protein of unknown function (DUF1118)	not_in_edm
PF06550.10	SPP	Signal-peptide peptidase, presenilin aspartyl protease	not_in_edm
PF06551.11	DUF1120	Protein of unknown function (DUF1120)	not_in_edm
PF06552.11	TOM20_plant	Plant specific mitochondrial import receptor subunit TOM20	not_in_edm
PF06553.11	BNIP3	BNIP3	not_in_edm
PF06554.11	Olfactory_mark	Olfactory marker protein	not_in_edm
PF06556.10	ASFV_p27	IAP-like protein p27 C-terminus	not_in_edm
PF06557.10	DUF1122	Protein of unknown function (DUF1122)	not_in_edm
PF06558.11	SecM	Secretion monitor precursor protein (SecM)	not_in_edm
PF06559.10	DCD	2'-deoxycytidine 5'-triphosphate deaminase (DCD)	included
PF06560.10	GPI	Glucose-6-phosphate isomerase (GPI)	not_in_bgc
PF06563.10	DUF1125	Protein of unknown function (DUF1125)	not_in_edm
PF06564.11	CBP_BcsQ	Cellulose biosynthesis protein BcsQ	not_in_edm
PF06565.11	DUF1126	DUF1126 PH-like domain	not_in_edm
PF06566.10	Chon_Sulph_att	Chondroitin sulphate attachment domain	not_in_edm
PF06567.10	Neural_ProG_Cyt	Neural chondroitin sulphate proteoglycan cytoplasmic domain	not_in_edm
PF06568.10	DUF1127	Domain of unknown function (DUF1127)	not_in_edm
PF06569.10	DUF1128	Protein of unknown function (DUF1128)	not_in_edm
PF06570.10	DUF1129	Protein of unknown function (DUF1129)	not_in_edm
PF06572.11	DUF1131	Protein of unknown function (DUF1131)	not_in_edm
PF06573.10	Churchill	Churchill protein	not_in_edm
PF06574.11	FAD_syn	FAD synthetase	included
PF06575.11	DUF1132	Protein of unknown function (DUF1132)	not_in_edm
PF06576.10	DUF1133	Protein of unknown function (DUF1133)	not_in_edm
PF06577.11	DUF1134	Protein of unknown function (DUF1134)	not_in_edm
PF06578.11	YscK	YOP proteins translocation protein K (YscK)	not_in_edm
PF06579.11	Ly-6_related	Caenorhabditis elegans ly-6-related protein	not_in_edm
PF06580.12	His_kinase	Histidine kinase	auto_discard
PF06581.11	p31comet	Mad1 and Cdc20-bound-Mad2 binding	not_in_edm
PF06582.11	DUF1136	Repeat of unknown function (DUF1136)	not_in_edm
PF06583.11	Neogenin_C	Neogenin C-terminus	not_in_edm
PF06584.12	DIRP	DIRP	not_in_edm
PF06585.10	JHBP	Haemolymph juvenile hormone binding protein (JHBP)	not_in_edm
PF06586.10	TraK	TraK protein	not_in_edm
PF06587.10	DUF1137	Protein of unknown function (DUF1137)	not_in_edm
PF06588.10	Muskelin_N	Muskelin N-terminus	not_in_edm
PF06589.10	CRA	Circumsporozoite-related antigen (CRA)	not_in_edm
PF06590.10	PerB	PerB protein	not_in_edm
PF06591.10	Phage_T4_Ndd	T4-like phage nuclear disruption protein (Ndd)	not_in_edm
PF06592.12	DUF1138	Protein of unknown function (DUF1138)	not_in_edm
PF06593.10	RBDV_coat	Raspberry bushy dwarf virus coat protein	not_in_edm
PF06594.10	HCBP_related	Haemolysin-type calcium binding protein related domain	not_in_edm
PF06595.10	BDV_P24	Borna disease virus P24 protein	not_in_edm
PF06596.10	PsbX	Photosystem II reaction centre X protein (PsbX)	not_in_edm
PF06597.10	Clostridium_P47	Clostridium P-47 protein	not_in_edm
PF06598.10	Chlorovi_GP_rpt	Chlorovirus glycoprotein repeat	not_in_edm
PF06599.10	DUF1139	Protein of unknown function (DUF1139)	not_in_edm
PF06600.10	DUF1140	Protein of unknown function (DUF1140)	not_in_edm
PF06601.11	Orthopox_F6	Orthopoxvirus F6 protein	not_in_edm
PF06602.13	Myotub-related	Myotubularin-like phosphatase domain	included
PF06603.10	UpxZ	UpxZ family of transcription anti-terminator antagonists	not_in_edm
PF06605.10	Prophage_tail	Prophage endopeptidase tail	not_in_edm
PF06607.10	Prokineticin	Prokineticin	not_in_edm
PF06608.10	DUF1143	Protein of unknown function (DUF1143)	not_in_edm
PF06609.12	TRI12	Fungal trichothecene efflux pump (TRI12)	not_in_edm
PF06610.12	AlaE	L-alanine exporter	not_in_edm
PF06611.11	DUF1145	Protein of unknown function (DUF1145)	not_in_edm
PF06612.10	DUF1146	Protein of unknown function (DUF1146)	not_in_edm
PF06613.10	KorB_C	KorB C-terminal beta-barrel domain	not_in_edm
PF06614.10	Neuromodulin	Neuromodulin	not_in_edm
PF06615.10	DUF1147	Protein of unknown function (DUF1147)	not_in_edm
PF06616.10	BsuBI_PstI_RE	BsuBI/PstI restriction endonuclease C-terminus	auto_discard
PF06617.12	M-inducer_phosp	M-phase inducer phosphatase	not_in_bgc
PF06618.10	DUF1148	Protein of unknown function (DUF1148)	not_in_edm
PF06619.10	DUF1149	Protein of unknown function (DUF1149)	not_in_edm
PF06620.10	DUF1150	Protein of unknown function (DUF1150)	not_in_edm
PF06621.11	SIM_C	Single-minded protein C-terminus	not_in_edm
PF06622.10	SepQ	SepQ protein	not_in_edm
PF06623.10	MHC_I_C	MHC_I C-terminus	not_in_edm
PF06624.11	RAMP4	Ribosome associated membrane protein RAMP4	not_in_edm
PF06625.10	DUF1151	Protein of unknown function (DUF1151)	not_in_bgc
PF06626.11	DUF1152	Protein of unknown function (DUF1152)	not_in_edm
PF06627.10	DUF1153	Protein of unknown function (DUF1153)	not_in_edm
PF06628.11	Catalase-rel	Catalase-related immune-responsive	included
PF06629.11	MipA	MltA-interacting protein MipA	not_in_edm
PF06630.10	Exonuc_VIII	Enterobacterial exodeoxyribonuclease VIII	not_in_edm
PF06631.10	DUF1154	Protein of unknown function (DUF1154)	not_in_bgc
PF06632.11	XRCC4	DNA double-strand break repair and V(D)J recombination protein XRCC4	not_in_edm
PF06633.10	DUF1155	Protein of unknown function (DUF1155)	not_in_edm
PF06634.11	DUF1156	Protein of unknown function (DUF1156)	not_in_edm
PF06635.11	NolV	Nodulation protein NolV	not_in_edm
PF06636.10	DUF1157	Protein of unknown function (DUF1157)	not_in_edm
PF06637.10	PV-1	PV-1 protein (PLVAP)	not_in_edm
PF06638.10	Strabismus	Strabismus protein	not_in_edm
PF06639.10	BAP	Basal layer antifungal peptide (BAP)	not_in_edm
PF06640.10	P_C	P protein C-terminus	not_in_edm
PF06643.10	DUF1158	Protein of unknown function (DUF1158)	not_in_edm
PF06644.10	ATP11	ATP11 protein	not_in_edm
PF06645.12	SPC12	Microsomal signal peptidase 12 kDa subunit (SPC12)	not_in_edm
